MCHC,Low,34.7,+0.9SDs
MCHC,Low,36.05,+2.5SDs
MCHC,Low,34.32,+0.4SDs
MCHC,Low,35.29,+1.6SDs
MCHC,Low,34.74,+0.9SDs
MCHC,Low,34.33,+0.4SDs
MCHC,Low,34.23,+0.3SDs
MCHC,Low,34.21,+0.3SDs
MCHC,Low,35.42,+1.7SDs
MCHC,Low,35.42,+1.7SDs
MCHC,Low,34.14,+0.2SDs
MCHC,Low,34.08,+0.1SDs
MCHC,Low,34.55,+0.7SDs
MCHC,Low,34.81,+1.0SDs
MCHC,Low,34.86,+1.1SDs
MCHC,Low,32.61,-1.6SDs
MCHC,Low,33.56,-0.5SDs
MCHC,Low,33.84,-0.2SDs
MCHC,Low,34.63,+0.8SDs
MCHC,Low,35.09,+1.3SDs
MCHC,Low,35.57,+1.9SDs
MCHC,Low,33.19,-1.0SDs
MCHC,Low,34.41,+0.5SDs
MCHC,Low,33.96,0.0SDs
MCHC,Low,34.48,+0.6SDs
MCHC,Low,33.01,-1.2SDs
MCHC,Low,32.13,-2.2SDs
MCHC,Low,33.46,-0.6SDs
MPV,Low,9.8,+1.1SDs
MPV,Low,10.18,+1.7SDs
MPV,Low,9.52,+0.6SDs
MPV,Low,8.62,-0.9SDs
MPV,Low,9.28,+0.2SDs
MPV,Low,9.61,+0.8SDs
MPV,Low,9.18,0.0SDs
MPV,Low,9.72,+0.9SDs
MPV,Low,8.84,-0.5SDs
MPV,Low,9.89,+1.2SDs
MPV,Low,9.93,+1.3SDs
MPV,Low,9.92,+1.3SDs
MPV,Low,9.9,+1.2SDs
MPV,Low,9.96,+1.3SDs
MPV,Low,9.75,+1.0SDs
MPV,Low,10.07,+1.5SDs
MPV,Low,9.54,+0.6SDs
MPV,Low,8.94,-0.4SDs
MPV,Low,8.1,-1.8SDs
MPV,Low,9.52,+0.6SDs
MPV,Low,9.09,-0.1SDs
MPV,Low,9.76,+1.0SDs
MPV,Low,9.74,+1.0SDs
MPV,Low,9.22,+0.1SDs
MPV,Low,9.97,+1.4SDs
MPV,Low,7.73,-2.4SDs
MPV,Low,9.36,+0.3SDs
MPV,Low,8.61,-0.9SDs
MPV,Low,9.8,+1.1SDs
MPV,Low,9.23,+0.1SDs
MPV,Low,9.91,+1.2SDs
MPV,Low,10.18,+1.7SDs
MPV,Low,9.66,+0.8SDs
MPV,Low,8.83,-0.5SDs
MPV,Low,8.65,-0.9SDs
MPV,Low,9.61,+0.8SDs
MPV,Low,9.76,+1.0SDs
MPV,Low,8.33,-1.4SDs
MPV,Low,8.96,-0.3SDs
MPV,Low,9.49,+0.6SDs
MPV,Low,8.11,-1.7SDs
MPV,Low,8.99,-0.3SDs
MPV,Low,9.22,+0.1SDs
MPV,Low,10.37,+2.0SDs
MPV,Low,9.14,0.0SDs
MPV,Low,9.23,+0.1SDs
MPV,Low,8.26,-1.5SDs
MPV,Low,9.72,+0.9SDs
MPV,Low,9.65,+0.8SDs
MPV,Low,8.97,-0.3SDs
MPV,Low,9.24,+0.1SDs
MPV,Low,8.25,-1.5SDs
MPV,Low,10.02,+1.4SDs
MPV,Low,8.93,-0.4SDs
MPV,Low,8.8,-0.6SDs
MPV,Low,8.9,-0.4SDs
MPV,Low,9.65,+0.8SDs
MPV,Low,9.76,+1.0SDs
MPV,Low,8.59,-1.0SDs
%EO,Low,1.11,+0.2SDs
%EO,Low,0.58,-1.4SDs
%EO,Low,0.99,-0.2SDs
%EO,Low,1.08,+0.1SDs
%EO,Low,0.95,-0.3SDs
%EO,Low,0.85,-0.6SDs
%EO,Low,1.0,-0.1SDs
%EO,Low,0.95,-0.3SDs
%EO,Low,0.99,-0.2SDs
%EO,Low,1.08,+0.1SDs
%EO,Low,0.92,-0.4SDs
%EO,Low,0.91,-0.4SDs
%EO,Low,0.93,-0.4SDs
%EO,Low,1.3,+0.8SDs
%EO,Low,1.04,0.0SDs
%EO,Low,1.22,+0.5SDs
%EO,Low,1.01,-0.1SDs
%EO,Low,1.25,+0.6SDs
%EO,Low,0.88,-0.5SDs
%EO,Low,1.0,-0.1SDs
%EO,Low,1.69,+1.9SDs
%EO,Low,1.69,+2.0SDs
%EO,Low,1.23,+0.6SDs
%EO,Low,1.31,+0.8SDs
%EO,Low,1.04,0.0SDs
%EO,Low,1.1,+0.2SDs
%EO,Low,1.01,-0.1SDs
%EO,Low,0.89,-0.5SDs
%EO,Low,1.53,+1.5SDs
%EO,Low,1.07,+0.1SDs
%EO,Low,1.13,+0.3SDs
%EO,Low,0.89,-0.5SDs
%EO,Low,1.0,-0.1SDs
%EO,Low,0.82,-0.7SDs
%EO,Low,0.92,-0.4SDs
%EO,Low,0.78,-0.8SDs
%EO,Low,1.02,-0.1SDs
%EO,Low,1.06,0.0SDs
%EO,Low,0.74,-0.9SDs
%EO,Low,1.17,+0.4SDs
%EO,Low,1.06,0.0SDs
%EO,Low,1.2,+0.5SDs
%EO,Low,1.02,-0.1SDs
%EO,Low,0.42,-1.9SDs
%EO,Low,0.93,-0.4SDs
%EO,Low,1.07,+0.1SDs
%EO,Low,1.07,+0.1SDs
%EO,Low,0.83,-0.7SDs
%EO,Low,0.74,-0.9SDs
%EO,Low,1.04,0.0SDs
%EO,Low,1.22,+0.5SDs
%EO,Low,1.15,+0.3SDs
%EO,Low,1.12,+0.2SDs
%EO,Low,1.01,-0.1SDs
%EO,Low,0.88,-0.5SDs
%EO,Low,1.12,+0.2SDs
%EO,Low,0.99,-0.2SDs
%EO,Low,1.55,+1.5SDs
%EO,Low,0.69,-1.1SDs
MCV,Low,86.38,-2.8SDs
MCV,Low,90.21,+0.1SDs
MCV,Low,88.03,-1.5SDs
MCV,Low,89.2,-0.6SDs
MCV,Low,89.03,-0.7SDs
MCV,Low,89.63,-0.3SDs
MCV,Low,93.02,+2.3SDs
MCV,Low,89.28,-0.6SDs
MCV,Low,93.18,+2.4SDs
MCV,Low,92.99,+2.3SDs
MCV,Low,88.66,-1.0SDs
MCV,Low,91.21,+0.9SDs
MCV,Low,88.39,-1.2SDs
MCV,Low,90.96,+0.7SDs
MCV,Low,87.46,-1.9SDs
MCV,Low,89.56,-0.3SDs
MCV,Low,89.27,-0.6SDs
MCV,Low,92.93,+2.2SDs
MCV,Low,92.56,+1.9SDs
MCV,Low,91.98,+1.5SDs
MCV,Low,89.52,-0.4SDs
MCV,Low,90.56,+0.4SDs
MCV,Low,90.41,+0.3SDs
MCV,Low,90.39,+0.3SDs
MCV,Low,90.2,+0.1SDs
MCV,Low,89.18,-0.6SDs
MCV,Low,91.89,+1.4SDs
MCV,Low,87.97,-1.5SDs
MCV,Low,90.6,+0.4SDs
MCV,Low,87.89,-1.6SDs
MCV,Low,90.0,0.0SDs
MCV,Low,90.48,+0.4SDs
MCV,Low,86.76,-2.5SDs
MCV,Low,88.24,-1.3SDs
MCV,Low,88.34,-1.3SDs
MCV,Low,90.77,+0.6SDs
MCV,Low,90.78,+0.6SDs
MCV,Low,89.32,-0.5SDs
MCV,Low,91.71,+1.3SDs
MCV,Low,89.35,-0.5SDs
MCV,Low,86.44,-2.7SDs
MCV,Low,90.42,+0.3SDs
MCV,Low,90.52,+0.4SDs
MCV,Low,88.38,-1.2SDs
MCV,Low,89.46,-0.4SDs
MCV,Low,88.66,-1.0SDs
MCV,Low,91.68,+1.3SDs
MCV,Low,90.66,+0.5SDs
MCV,Low,91.36,+1.0SDs
MCV,Low,88.56,-1.1SDs
MCV,Low,89.47,-0.4SDs
MCV,Low,87.72,-1.7SDs
MCV,Low,90.08,+0.1SDs
MCV,Low,89.3,-0.5SDs
MCV,Low,90.76,+0.6SDs
MCV,Low,90.07,0.0SDs
MCV,Low,91.73,+1.3SDs
MCV,Low,91.34,+1.0SDs
MCV,Low,89.76,-0.2SDs
#MONO,Low,0.13,+0.3SDs
#MONO,Low,0.14,+0.4SDs
#MONO,Low,0.21,+1.8SDs
#MONO,Low,0.11,-0.2SDs
#MONO,Low,0.15,+0.7SDs
#MONO,Low,0.05,-1.4SDs
#MONO,Low,0.06,-1.1SDs
#MONO,Low,0.16,+0.9SDs
#MONO,Low,0.08,-0.7SDs
#MONO,Low,0.14,+0.5SDs
#MONO,Low,0.16,+0.8SDs
#MONO,Low,0.19,+1.5SDs
#MONO,Low,0.08,-0.8SDs
#MONO,Low,0.13,+0.2SDs
#MONO,Low,0.09,-0.6SDs
#MONO,Low,0.12,+0.1SDs
#MONO,Low,0.14,+0.5SDs
#MONO,Low,0.08,-0.7SDs
#MONO,Low,0.12,+0.1SDs
#MONO,Low,0.15,+0.7SDs
#MONO,Low,0.14,+0.4SDs
#MONO,Low,0.14,+0.5SDs
#MONO,Low,0.18,+1.3SDs
#MONO,Low,0.15,+0.6SDs
#MONO,Low,0.14,+0.4SDs
#MONO,Low,0.12,0.0SDs
#MONO,Low,0.17,+1.1SDs
#MONO,Low,0.13,+0.3SDs
#MONO,Low,0.09,-0.6SDs
#MONO,Low,0.06,-1.2SDs
#MONO,Low,0.1,-0.4SDs
#MONO,Low,0.11,-0.2SDs
#MONO,Low,0.18,+1.3SDs
#MONO,Low,0.19,+1.4SDs
#MONO,Low,0.17,+1.1SDs
#MONO,Low,0.19,+1.4SDs
#MONO,Low,0.12,+0.1SDs
#MONO,Low,0.06,-1.1SDs
#MONO,Low,0.12,+0.1SDs
#MONO,Low,0.17,+1.2SDs
#MONO,Low,0.16,+0.9SDs
#MONO,Low,0.16,+0.8SDs
#MONO,Low,0.17,+1.1SDs
#MONO,Low,0.1,-0.4SDs
#MONO,Low,0.11,-0.1SDs
#MONO,Low,0.07,-1.0SDs
#MONO,Low,0.18,+1.2SDs
#MONO,Low,0.12,0.0SDs
#MONO,Low,0.18,+1.2SDs
#MONO,Low,0.18,+1.3SDs
#MONO,Low,0.1,-0.4SDs
#MONO,Low,0.14,+0.4SDs
#MONO,Low,0.08,-0.7SDs
#MONO,Low,0.14,+0.4SDs
#MONO,Low,0.04,-1.5SDs
#MONO,Low,0.07,-0.9SDs
#MONO,Low,0.12,+0.1SDs
#MONO,Low,0.17,+1.1SDs
#MONO,Low,0.06,-1.1SDs
